location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2812665,"VLSB","pm25",2.33,"µg/m³","2024-04-27T13:13:40Z","2024-04-27T06:13:40-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.32,"µg/m³","2024-04-27T13:30:47Z","2024-04-27T06:30:47-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.27,"µg/m³","2024-04-27T13:47:54Z","2024-04-27T06:47:54-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.18,"µg/m³","2024-04-27T14:05:02Z","2024-04-27T07:05:02-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",1.89,"µg/m³","2024-04-27T14:22:09Z","2024-04-27T07:22:09-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.24,"µg/m³","2024-04-27T14:39:16Z","2024-04-27T07:39:16-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.84,"µg/m³","2024-04-27T14:56:22Z","2024-04-27T07:56:22-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.79,"µg/m³","2024-04-27T15:13:28Z","2024-04-27T08:13:28-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.18,"µg/m³","2024-04-27T15:30:34Z","2024-04-27T08:30:34-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.29,"µg/m³","2024-04-27T15:47:40Z","2024-04-27T08:47:40-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.85,"µg/m³","2024-04-27T16:04:46Z","2024-04-27T09:04:46-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.69,"µg/m³","2024-04-27T16:21:51Z","2024-04-27T09:21:51-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.07,"µg/m³","2024-04-27T16:38:57Z","2024-04-27T09:38:57-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.7,"µg/m³","2024-04-27T16:56:02Z","2024-04-27T09:56:02-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.51,"µg/m³","2024-04-27T17:13:07Z","2024-04-27T10:13:07-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",5.31,"µg/m³","2024-04-27T17:30:12Z","2024-04-27T10:30:12-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.91,"µg/m³","2024-04-27T17:47:17Z","2024-04-27T10:47:17-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.25,"µg/m³","2024-04-27T18:04:21Z","2024-04-27T11:04:21-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
